id,loss
2059,2496.53
2069,4812.75
2085,3161.18
2089,1829.98
2090,2453.44
2101,2548.0
2114,2808.23
2115,2295.92
2118,2558.3
2119,3034.59
2125,2438.72
2128,3742.98
2129,3506.88
2132,2827.83
2133,3375.19
2135,1874.23
2136,2015.3
2143,3127.42
2144,2011.34
2145,2160.82
2152,3930.46
2160,5804.3
2166,2021.19
2169,2038.79
2170,2444.1
2172,2570.77
2181,2521.85
2183,2704.29
2185,2536.66
2188,2777.99
2189,2673.38
2194,6217.12
2202,2976.78
2208,2943.39
2227,1931.47
2230,2119.89
2235,3708.01
2236,2424.94
2244,4710.66
2248,2363.7
2252,1926.51
2254,2377.68
2260,5255.76
2263,4043.93
2274,2941.16
2277,2748.81
2279,3659.07
2280,6455.88
2283,2227.94
2284,2352.7
2288,3395.48
2292,3071.94
2295,4135.81
2296,2743.02
2299,2622.74
2315,3603.48
2318,2680.7
2329,6767.22
2337,2619.19
2340,1936.38
2342,5405.1
2347,2805.06
2349,2471.61
2354,3009.89
2361,2680.61
2370,2706.25
2378,4273.38
2382,4079.97
2387,2313.41
2389,2862.25
2394,2999.59
2396,1621.76
2400,3105.26
2407,3346.66
2414,2001.17
2415,2653.24
2421,2371.95
2427,1908.97
2428,6758.87
2430,3152.98
2435,3301.25
2445,4836.47
2446,2489.11
2447,2304.12
2449,2664.71
2451,2944.15
2458,6484.46
2462,4746.71
2463,2404.25
2467,2297.65
2471,6545.68
2475,2809.08
2478,3153.21
2483,3650.55
2485,2507.17
2487,2909.43
2494,2021.01
2497,1891.92
2499,3741.84
2503,2756.64
2513,3757.07
2515,3009.34
2522,2713.52
2523,3529.78
2528,2371.01
2532,4840.69
2536,2224.59
2538,1873.92
2539,2476.81
2540,1925.74
2545,4732.69
2548,2194.08
2549,2084.92
2553,2824.29
2563,3133.92
2566,3217.34
2574,2340.07
2575,2595.49
2584,2467.29
2588,2958.21
2589,2140.12
2592,3165.21
2596,2860.44
2598,2555.35
2602,2401.9
2603,2739.71
2607,2366.35
2609,3583.03
2611,4460.52
2627,2870.25
2628,2741.62
2630,2777.02
2633,2699.95
2636,5285.8
2640,2069.23
2641,2128.21
2657,3787.77
2659,2494.72
2662,2121.0
2663,1850.25
2667,2114.28
2670,1831.15
2682,2164.58
2694,2434.86
2699,5093.52
2700,2931.01
2703,3342.52
2708,2162.63
2714,2813.39
2725,1630.17
2726,3334.34
2727,2239.93
2732,2537.05
2733,4170.24
2736,3462.87
2745,3636.08
2760,2299.09
2764,3548.91
2765,4160.25
2766,1903.13
2775,3084.05
2783,2167.88
2784,2177.03
2786,3678.61
2801,2631.93
2803,2773.74
2813,4259.57
2815,3454.41
2816,2393.17
2818,2515.98
2819,4703.18
2822,3022.8
2825,3180.07
2826,3854.84
2830,2174.04
2834,2614.53
2835,1976.83
2856,2815.34
2873,4086.15
2886,3738.46
2892,3026.82
2896,2301.81
2897,1924.46
2899,2959.07
2901,2519.37
2909,3769.86
2914,2632.1
2915,2721.66
2916,3366.5
2919,2223.57
2926,3348.39
2927,2708.16
2933,2121.39
2934,2725.81
2941,3251.37
2942,2932.63
2946,2763.23
2949,1985.04
2952,2105.7
2957,6102.9
2962,1934.09
2963,2210.64
2965,2667.36
2966,6662.65
2971,2447.87
2975,2304.2
2979,3071.6
2985,5514.99
2995,4096.67
2996,2281.24
3001,2857.89
3007,2807.96
3008,2238.96
3014,4271.14
3017,5893.72
3021,2592.6
3025,2365.53
3026,1528.9
3034,2150.55
3035,3110.78
3044,2525.35
3046,3328.22
3047,4814.14
3057,3480.04
3059,4962.81
3063,2155.82
3065,2637.45
3067,2780.22
3069,2945.57
3076,3952.69
3086,3274.22
3088,2912.34
3090,4132.94
3096,2189.0
3100,3392.56
3102,2310.57
3103,3496.54
3107,2216.34
3118,2065.81
3120,2774.14
3123,2958.17
3128,2410.31
3132,2216.72
3140,3514.27
3152,3045.01
3165,4451.43
3183,1854.78
3190,2044.38
3197,2292.43
3201,2862.91
3203,2988.86
3214,2899.92
3219,3616.74
3220,2261.48
3221,2623.48
3229,2870.6
3234,2042.6
3235,2962.52
3240,2395.33
3241,2480.29
3249,2254.4
3254,2155.6
3264,2914.86
3266,3522.88
3270,2363.72
3282,2624.33
3285,2306.78
3289,3330.02
3291,2338.37
3295,3508.79
3299,1596.71
3302,2789.18
3303,3416.39
3308,3473.99
3309,2541.28
3324,3234.37
3327,3619.26
3330,2846.99
3335,2458.6
3339,2238.55
3340,2001.1
3343,2337.22
3350,3802.37
3353,4452.84
3356,3946.81
3361,4511.21
3368,2232.33
3376,2177.32
3381,2249.36
3383,4405.47
3397,2315.98
3403,2490.77
3405,1761.2
3410,1564.61
3412,2430.02
3416,2140.56
3417,2500.27
3423,1773.08
3427,5511.47
3435,2231.67
3439,2379.95
3441,3422.68
3450,2384.09
3453,2516.31
3454,2869.36
3458,5076.04
3459,2476.89
3467,3122.32
3469,3536.93
3477,2774.27
3478,4622.32
3482,1771.68
3484,4634.52
3506,3298.56
3515,3075.13
3522,2741.52
3523,2542.06
3526,4871.65
3532,8856.5
3534,2735.45
3537,2137.9
3539,1826.38
3542,3933.3
3545,2722.66
3552,1853.66
3554,2620.15
3573,2287.75
3576,3078.84
3577,3683.0
3580,2424.06
3583,2449.32
3584,3023.08
3609,2695.95
3613,3235.5
3623,3774.04
3624,2956.37
3638,4747.31
3642,3354.32
3643,2654.29
3647,2918.58
3653,2792.98
3654,4705.18
3656,2007.75
3658,1860.45
3659,2776.25
3663,3422.11
3664,2880.89
3666,1891.11
3681,2461.05
3689,2166.43
3694,2338.83
3695,2125.04
3699,2258.35
3701,3274.32
3704,3956.41
3721,1913.44
3726,3350.84
3727,2894.21
3729,3487.05
3731,4422.98
3738,3170.86
3740,2317.99
3744,3461.25
3757,2631.67
3758,2974.07
3778,3123.24
3781,3650.04
3790,4757.82
3796,2539.58
3798,5420.27
3804,1960.3
3813,2763.11
3814,2010.41
3815,2828.78
3818,3783.8
3823,3670.44
3826,3480.29
3831,2619.03
3834,3990.77
3835,2341.51
3849,2149.22
3850,2924.44
3855,2813.73
3864,2691.05
3867,2088.75
3871,3902.6
3879,3894.22
3880,2393.51
3882,3030.72
3884,4014.21
3893,2465.99
3895,2730.89
3901,2913.89
3903,2348.05
3913,4423.81
3921,2738.3
3929,2070.3
3947,2128.47
3962,2841.45
3963,2065.4
3966,3247.85
3975,2774.72
3976,3541.78
3977,2397.98
3978,1806.9
3979,2043.16
3983,3050.62
3985,2125.32
3989,5046.91
3992,2891.32
3995,2556.31
4008,2858.43
4013,2847.81
4029,2514.49
4035,2676.18
4040,3544.9
4048,1884.09
4060,4808.48
4066,2270.9
4075,1888.72
4079,2107.86
4083,1741.26
4091,1883.88
4092,2195.55
4093,2998.84
4098,2516.74
4108,3331.16
4109,2678.9
4110,2579.61
4116,3297.27
4129,4175.23
4130,3757.48
4140,3689.99
4146,2870.4
4150,2627.84
4151,3438.6
4153,1971.07
4169,3451.2
4170,2419.72
4179,3227.87
4183,3405.11
4188,3385.05
4190,2847.56
4193,2904.27
4201,7839.29
4205,2523.56
4210,2593.33
4226,2854.09
4229,2152.42
4241,2944.14
4242,2610.26
4257,3582.52
4258,2589.49
4260,3890.22
4263,4029.07
4267,2178.01
4273,3008.55
4274,4693.94
4277,3082.33
4281,3337.3
4283,3296.27
4293,3090.92
4294,2374.22
4305,4845.71
4307,2921.79
4318,2260.53
4325,3791.88
4327,3139.29
4332,2676.88
4335,4592.73
4336,3471.8
4337,2451.34
4339,4337.85
4343,2570.93
4346,1880.94
4348,2875.05
4350,3457.28
4358,3182.44
4359,2972.2
4363,2808.21
4366,4049.51
4374,1511.3
4375,3219.82
4377,3243.47
4393,1905.34
4395,2697.07
4400,3651.77
4402,4771.85
4404,3827.74
4415,3490.35
4418,3063.04
4422,2553.18
4430,2431.14
4432,2707.73
4433,2794.38
4435,3646.87
4438,2906.56
4444,2348.81
4447,3705.53
4451,4276.54
4452,2748.59
4457,2131.93
4459,3752.67
4469,2313.04
4471,4323.15
4486,2280.96
4488,2960.53
4510,2011.8
4515,3077.96
4527,3157.53
4530,2116.62
4534,2023.72
4535,4064.45
4536,2436.75
4548,3258.93
4549,2155.29
4551,5873.65
4556,3862.1
4559,1585.85
4564,2217.61
4570,4311.71
4575,3341.07
4584,3906.36
4585,2538.43
4591,2055.52
4592,1762.42
4593,3994.05
4594,1951.17
4598,2004.21
4607,2648.36
4608,2445.85
4620,2859.01
4621,4119.33
4625,2114.94
4635,2474.59
4638,3670.98
4652,2613.36
4657,2118.52
4658,2660.63
4666,3946.95
4672,2550.77
4676,3774.42
4680,2358.34
4681,5056.63
4683,3622.27
4684,2216.56
4689,5023.99
4690,2724.18
4692,1956.76
4697,2741.97
4700,2578.21
4705,6064.91
4721,2512.42
4726,2291.09
4729,2035.86
4731,2465.06
4736,2250.42
4739,2933.08
4740,2468.78
4753,2759.38
4754,3235.6
4755,4395.62
4756,2550.08
4759,2988.25
4764,1972.81
4771,3827.37
4772,4599.01
4776,2014.33
4780,2871.98
4784,2445.86
4786,2690.39
4787,4263.79
4789,2084.46
4794,3037.36
4800,2309.26
4807,2927.79
4813,3559.46
4818,3489.72
4823,5522.68
4824,3175.76
4829,3248.71
4830,2428.96
4835,2943.18
4844,1810.87
4845,2335.17
4846,2914.15
4847,2374.39
4854,2693.71
4857,3084.21
4861,2402.6
4863,2908.68
4866,2403.76
4869,4236.1
4871,2909.28
4872,2649.18
4875,3053.61
4877,5348.15
4878,2514.05
4885,3269.79
4886,1916.53
4888,5210.08
4890,2390.78
4896,2011.42
4899,6925.21
4913,2521.21
4916,2519.85
4920,3696.6
4925,3878.68
4934,3861.63
4941,2559.81
4946,3287.89
4954,4031.57
4956,2502.26
4958,3994.84
4965,2415.17
4966,2769.79
4970,3459.12
4977,2829.28
4980,3295.63
4984,3798.64
4995,2346.29
4997,3010.19
4999,4955.03
5005,3333.96
5011,2658.08
5015,2503.06
5016,2424.72
5019,2471.75
5024,2463.69
5030,2265.67
5031,1946.36
5034,3292.75
5047,4171.12
5048,2540.95
5052,2603.2
5061,2812.12
5062,21453.1
5067,2797.53
5068,4070.45
5077,3229.79
5079,1961.17
5090,2800.42
5094,2680.84
5103,2723.89
5104,2078.61
5106,3015.23
5107,3174.48
5110,2120.24
5114,3144.19
5116,4730.07
5121,3581.11
5122,2544.47
5124,2524.17
5132,4953.46
5133,3699.06
5138,2573.01
5143,9682.53
5153,1912.1
5154,1915.51
5155,2013.05
5160,2813.88
5169,3317.77
5172,2368.2
5173,3407.6
5179,2290.05
5182,2978.26
5187,2348.84
5192,2860.22
5211,3110.56
5213,2759.44
5219,2373.88
5225,3502.76
5226,2981.16
5227,3820.35
5228,4486.51
5239,3053.86
5241,2737.03
5244,2724.12
5248,3552.1
5260,2640.23
5266,2313.41
5273,2753.25
5280,4237.87
5298,2276.92
5300,2044.01
5306,4475.19
5307,3176.62
5311,3458.62
5316,2935.42
5323,1634.12
5332,2704.1
5336,2261.67
5338,2470.38
5342,2479.66
5347,2221.25
5355,4335.66
5357,3420.86
5362,2761.43
5363,3456.4
5364,2491.18
5366,3836.6
5374,3365.56
5375,2558.05
5379,3046.16
5380,2715.1
5383,2033.97
5385,2977.06
5390,3047.97
5393,2235.93
5398,2652.48
5411,4024.19
5414,2561.48
5429,2790.4
5432,6762.44
5436,2075.21
5437,2736.3
5439,2467.26
5440,3516.3
5449,1859.56
5458,2463.56
5460,3058.93
5462,3585.17
5463,2693.62
5465,2849.84
5467,3010.88
5475,4162.71
5483,2707.63
5485,2219.09
5489,2146.99
5493,2646.28
5497,2078.21
5501,2267.92
5506,2462.7
5507,2752.77
5510,2632.78
5524,3519.36
5531,2469.92
5542,3051.62
5543,3373.95
5544,2758.7
5552,2254.0
5560,2583.94
5563,3041.72
5573,2600.3
5579,1948.82
5584,4089.01
5585,8000.03
5594,2489.13
5595,3219.78
5597,2358.66
5598,2748.0
5604,2250.84
5606,2287.87
5610,2508.68
5615,3676.46
5631,1996.4
5637,2745.95
5646,2619.38
5656,3012.5
5658,6403.86
5666,2356.46
5668,3667.03
5673,2131.77
5680,1941.06
5691,3487.86
5692,4500.05
5693,3399.54
5697,2429.89
5698,2754.28
5700,2670.09
5704,2409.33
5705,1863.14
5707,3873.03
5710,1960.94
5716,2210.26
5720,2438.02
5722,3552.96
5727,1884.25
5733,2949.16
5737,2612.96
5742,3674.23
5747,1443.55
5760,5701.2
5774,2473.85
5788,2551.22
5796,2205.91
5797,2732.81
5800,2662.83
5812,1891.46
5814,2079.54
5818,2773.49
5819,2631.78
5823,3392.53
5826,2679.55
5830,3785.84
5831,1974.7
5846,2793.07
5864,2373.56
5869,2398.69
5870,3438.23
5879,2968.48
5883,6891.3
5886,2762.56
5889,3115.4
5904,2582.91
5905,2303.47
5910,3197.53
5911,2925.71
5914,3188.53
5915,2993.24
5920,2359.57
5925,2202.12
5926,3853.75
5934,3639.12
5939,3617.13
5941,2320.15
5943,2125.54
5949,3541.94
5961,2462.74
5965,2863.62
5966,3201.66
5969,2595.47
5970,2845.17
5978,2794.56
5979,3202.92
5983,2232.82
5985,3376.65
5989,1744.0
5997,2566.95
6004,2714.74
6010,3036.54
6013,3036.6
6019,2231.31
6020,2953.03
6032,2277.5
6036,4009.31
6037,4068.3
6039,2524.07
6050,2132.34
6051,2144.42
6053,3384.91
6057,2349.37
6059,2869.74
6067,4617.34
6068,2386.84
6075,2055.54
6078,2316.4
6079,4664.21
6080,3578.09
6082,3807.76
6084,2054.01
6091,4133.27
6092,2171.81
6093,4363.34
6096,2614.5
6102,3108.17
6105,2293.58
6116,3355.05
6122,2113.51
6126,2269.02
6131,3640.15
6140,3871.13
6141,1681.37
6146,2288.48
6147,3040.19
6157,2805.62
6162,2606.95
6163,2338.39
6165,1992.04
6170,4549.53
6208,3257.76
6216,3568.04
6218,2687.22
6223,2712.3
6224,2158.97
6227,2965.81
6240,3459.85
6241,2551.16
6246,2516.89
6248,3167.5
6249,2597.58
6255,3026.41
6261,2299.57
6262,6626.19
6269,3256.67
6271,3905.93
6278,3871.07
6284,2304.11
6285,3125.04
6287,2090.08
6288,3036.23
6291,3417.27
6296,2219.85
6297,3666.1
6304,3651.3
6309,3544.81
6310,2478.04
6311,2634.09
6316,2165.48
6319,2180.14
6332,4532.06
6335,2554.11
6336,2406.54
6341,2543.28
6359,2158.2
6369,2450.1
6375,1969.74
6378,2848.75
6380,5307.52
6385,5834.21
6387,4070.85
6391,2433.2
6392,1888.29
6393,2393.43
6400,2365.59
6411,2873.87
6415,5436.36
6416,3591.75
6419,3939.89
6421,1737.18
6432,5112.48
6438,2317.03
6444,3139.86
6445,2661.26
6446,2509.3
6448,5742.77
6452,2642.41
6459,3158.58
6470,2462.38
6475,1677.99
6484,2645.1
6492,2687.88
6502,2398.51
6505,2360.82
6506,2463.05
6513,6763.87
6514,2994.67
6524,3534.05
6525,1605.17
6528,3226.82
6529,5740.66
6531,3538.59
6538,2379.1
6541,3681.48
6546,3046.01
6553,2226.81
6563,2262.05
6567,2309.41
6586,2321.74
6588,4146.43
6589,3815.72
6591,2523.71
6596,2795.15
6607,3358.08
6613,6298.68
6615,3141.7
6625,2235.34
6629,2592.4
6630,3511.82
6632,3218.99
6640,2262.11
6645,3191.4
6648,3644.92
6656,2147.42
6658,3637.02
6661,2764.57
6663,2711.74
6665,4298.1
6673,2352.68
6676,2685.48
6681,1867.94
6683,3143.5
6684,2067.01
6695,2330.17
6697,2353.17
6700,3046.1
6702,2509.39
6703,2485.34
6704,3681.02
6712,4502.31
6716,4122.19
6723,2519.06
6733,3465.1
6734,3539.76
6739,3484.17
6743,2239.31
6746,3314.14
6756,2054.0
6758,4254.93
6765,3385.15
6772,2701.94
6776,3086.47
6777,2084.29
6784,2669.21
6785,2567.23
6788,2310.13
6790,2205.46
6792,2802.09
6797,2514.09
6802,3592.67
6806,2118.9
6808,2061.17
6809,3209.57
6810,3191.42
6814,2697.81
6815,4633.6
6819,2045.11
6824,2272.65
6830,1976.11
6835,3105.21
6838,2705.91
6845,3542.21
6846,4201.34
6847,3433.7
6848,3825.87
6849,3810.28
6864,2903.72
6869,1925.89
6870,2220.32
6876,1613.33
6878,3176.34
6890,4242.86
6892,2802.86
6899,2649.58
6906,2919.35
6908,2370.35
6912,3276.15
6913,2132.14
6925,2730.29
6932,2901.4
6935,2592.11
6939,3009.71
6946,2952.43
6950,2336.73
6963,1868.09
6972,4528.09
6974,2298.7
6978,5204.89
6979,2208.03
6985,2596.47
6989,2842.1
7005,1337.56
7007,3021.43
7009,4284.7
7015,1705.14
7036,4286.91
7047,2612.39
7049,1665.54
7054,5548.0
7056,6685.06
7058,2837.43
7061,2422.06
7064,2250.44
7066,3646.12
7069,1876.98
7085,2478.84
7086,4814.15
7096,1857.9
7103,6270.52
7122,2495.09
7125,3047.79
7126,2329.49
7130,2542.07
7134,5182.94
7135,2143.6
7140,3056.56
7145,2107.65
7148,2171.31
7151,4187.18
7156,2594.41
7157,3867.66
7161,2768.72
7163,2380.9
7168,2057.76
7170,3826.5
7174,1859.22
7175,6604.36
7199,1720.58
7200,4550.05
7203,3129.37
7209,2610.23
7210,6803.91
7215,2041.17
7240,4365.89
7241,3218.18
7248,3035.44
7253,3435.16
7260,3311.26
7262,2739.67
7264,6708.25
7265,3179.45
7267,2887.67
7268,5499.63
7269,2468.02
7270,2816.52
7271,2690.86
7274,3559.11
7289,2191.56
7292,3400.89
7293,2575.74
7294,2215.9
7296,7112.48
7298,2606.71
7299,3208.3
7304,5760.97
7305,3278.12
7308,3739.93
7309,2303.42
7310,2402.54
7311,3081.54
7312,2497.14
7317,1841.04
7319,3545.15
7320,2033.55
7329,3992.59
7330,3591.83
7331,2593.69
7336,1893.25
7353,3851.3
7358,4319.78
7363,3579.25
7365,4593.21
7366,2930.24
7374,2650.12
7377,2855.8
7378,4183.53
7382,2997.92
7388,3951.38
7398,2518.27
7400,2829.54
7411,3582.31
7426,3675.06
7434,5296.33
7436,2524.47
7442,2301.94
7443,1728.18
7464,3002.88
7470,2545.47
7476,2323.9
7478,2315.22
7479,2069.64
7480,2347.6
7487,2517.74
7495,3360.42
7498,3213.93
7507,4168.58
7525,3365.5
7527,2028.35
7528,2377.85
7533,2894.67
7535,3618.49
7536,1952.73
7537,3754.08
7544,2199.35
7552,2303.49
7553,3038.8
7554,3810.45
7555,2471.01
7556,4204.3
7560,1877.64
7564,2699.52
7570,2060.48
7571,2572.25
7573,1970.15
7574,2420.63
7575,2212.71
7592,2092.09
7595,3562.07
7596,2334.17
7601,3463.37
7608,2928.1
7610,1797.58
7613,2978.41
7623,4088.79
7630,2192.77
7638,2247.51
7643,1921.64
7647,3610.43
7671,2278.62
7672,2529.74
7676,4317.34
7682,2001.9
7689,3650.59
7691,1915.85
7695,3248.85
7705,2871.75
7707,4780.25
7709,2564.14
7710,4161.6
7714,3805.59
7716,3337.32
7717,2982.15
7718,2587.46
7719,2355.93
7720,4495.74
7723,2922.67
7727,2744.25
7728,2459.05
7737,2979.01
7745,2983.69
7747,4356.66
7751,2262.72
7759,3894.59
7766,2972.67
7767,3800.92
7769,2252.25
7775,2903.05
7786,2420.27
7798,3785.49
7806,3407.56
7807,8557.9
7821,2070.12
7822,2834.95
7825,7940.08
7829,3212.43
7831,2592.2
7835,4913.88
7840,3593.0
7844,2763.68
7846,3319.8
7854,3361.93
7860,2229.9
7873,2381.67
7874,3246.57
7878,3242.51
7879,2320.92
7886,2631.23
7887,4519.49
7888,3232.55
7900,2651.1
7907,2332.73
7908,2094.14
7920,1926.24
7921,1988.47
7922,2722.08
7923,1928.95
7925,2688.36
7927,2453.39
7938,2488.13
7939,2157.8
7944,2211.77
7945,3575.52
7947,4446.37
7949,2477.43
7959,1961.48
7961,2472.65
7964,2525.35
7967,2943.08
7969,2205.36
7971,3607.99
7974,2491.88
7975,2634.27
7978,2698.98
7981,1983.33
7984,5158.61
7991,3100.76
8001,3860.18
8004,2564.31
8010,2402.44
8011,2248.12
8012,2240.3
8016,2952.21
8022,2231.09
8023,2656.68
8024,2810.96
8026,3736.47
8031,3608.52
8037,3310.69
8040,3200.69
8045,2106.66
8046,3258.42
8048,2953.48
8049,1906.38
8051,4897.55
8061,2443.19
8062,1528.01
8074,3152.26
8076,3284.8
8077,2545.27
8081,2525.69
8085,2465.07
8086,2284.52
8088,5254.56
8094,5046.04
8096,2463.61
8109,2664.3
8113,2069.95
8114,2950.42
8118,2138.44
8119,2597.71
8120,2581.04
8123,1715.35
8127,3828.46
8128,2495.0
8130,1748.18
8132,2718.33
8133,2333.51
8134,2895.3
8136,3391.84
8137,5691.77
8146,2247.47
8152,2822.01
8154,3268.16
8156,3911.65
8161,3458.28
8163,3403.28
8164,4079.43
8167,8468.84
8173,2600.66
8174,2415.42
8175,4023.04
8176,2086.48
8179,1600.35
8183,7988.42
8186,2078.15
8188,3490.82
8189,3015.23
8194,4711.18
8195,2567.35
8196,3650.83
8198,3076.64
8202,2803.52
8206,2732.95
8209,2489.91
8222,10400.4
8224,2562.33
8227,2806.83
8230,2214.16
8241,3118.17
8253,2788.15
8255,5733.65
8259,4849.64
8263,3465.56
8266,3554.56
8267,6920.56
