id,loss
5132,3662.34935247
5133,2319.63986954
5138,2518.34523539
5143,4954.70760654
5153,2307.64636849
5154,2309.8857579
5155,2036.93727473
5160,2123.21874854
5169,3893.47184687
5172,3615.02466561
5173,2785.20983736
5179,1889.7130827
5182,3800.08450994
5187,1901.86428601
5192,3621.62217209
5211,2128.01131288
5213,3946.22793879
5219,1988.8502181
5225,2299.62325201
5226,2058.49869044
5227,4637.66383766
5228,2236.90553489
5239,4832.34715093
5241,2156.69892061
5244,2490.81037586
5248,3407.64495094
5260,2078.91635845
5266,1691.3009285
5273,2366.02452479
5280,7741.95833591
5298,4167.28319085
5300,2066.98013874
5306,2537.18277174
5307,2035.65872514
5311,5792.68617282
5316,2034.49316561
5323,1682.20550958
5332,1982.51496976
5336,1959.52416133
5338,2152.10150012
5342,2704.41130213
5347,1888.50466568
5355,3738.0283367
5357,2380.13893875
5362,1942.55713338
5363,1858.56341273
5364,1931.8905377
5366,4243.87525212
5374,5830.32696909
5375,1865.09033787
5379,3583.61206396
5380,2381.94170962
5383,1830.77607038
5385,1825.08931897
5390,2308.85473384
5393,4537.55242372
5398,2309.07003645
5411,2482.68483127
5414,1791.18756569
5429,2168.9001593
5432,9293.09579549
5436,1666.65871808
5437,3652.91581137
5439,2083.48690318
5440,4302.52645369
5449,2105.0025262
5458,2012.91593892
5460,1812.63966734
5462,2189.78621388
5463,3208.63115044
5465,2204.0719063
5467,3760.81330432
5475,5309.25585632
5483,2373.640291
5485,2032.37808988
5489,3463.25351963
5493,2635.00640043
5497,1718.60512459
5501,2188.1390546
5506,1703.23380104
5507,1910.78629909
5510,2976.91489141
5524,4326.85715473
5531,1836.14787881
5542,2531.84790694
5543,4207.9469935
5544,3586.39908338
5552,2497.70273152
5560,2039.1181205
5563,3643.02694502
5573,2865.23488394
5579,1733.80355171
5584,2503.81196142
5585,6085.80993766
5594,2080.98942328
5595,2165.83922378
5597,2066.8342257
5598,2174.27023665
5604,1827.90877079
5606,2771.29885417
5610,1727.24775257
5615,5244.98395911
5631,2066.70422237
5637,1793.64989923
5646,1960.95648778
5656,3279.56466727
5658,8774.39839197
5666,2050.72650237
5668,2492.33353675
5673,1671.17163419
5680,1994.16224798
5691,2191.99866001
5692,6354.52913991
5693,2055.204439
5697,3231.87263316
5698,2168.09002766
5700,2114.58616494
5704,2313.59581943
5705,2747.70188124
5707,1961.73012546
5710,1885.82993047
5716,1874.94834305
5720,1910.29007705
5722,2792.64565449
5727,1926.63898558
5733,2168.7625842
5737,3195.87099581
5742,4514.69679643
5747,1902.52212875
5760,2565.71662653
5774,2395.61094784
5788,5246.54408748
5796,2565.03870885
5797,1836.96199224
5800,3316.04797338
5812,2434.45174484
5814,2777.14081653
5818,1756.02861355
5819,3467.32142207
5823,3979.18783957
5826,3250.40713009
5830,2181.45367574
5831,2263.21536271
5846,3935.30557182
5864,2160.11795442
5869,1730.81364376
5870,3794.25050234
5879,2239.79682418
5883,8958.03995442
5886,2028.59940611
5889,5469.59477136
5904,2569.01427542
5905,1865.82221313
5910,2238.81316273
5911,2425.12606426
5914,2070.57172861
5915,2198.37119832
5920,1774.0967189
5925,2638.94543319
5926,2119.79111363
5934,3444.53068003
5939,4480.86854402
5941,1766.48365587
5943,1770.00795207
5949,3737.51206124
5961,2327.37383205
5965,4667.51671267
5966,2706.94388969
5969,1731.65764187
5970,2707.70331637
5978,2969.65482347
5979,3929.79506113
5983,2155.62509262
5985,5116.61855909
5989,2351.09108523
5997,2158.44341545
6004,2146.17055232
6010,4602.97802642
6013,2102.63882919
6019,1959.06362747
6020,2163.4910964
6032,2064.62620587
6036,5522.39781259
6037,5490.06732947
6039,2271.94644245
6050,2488.12682312
6051,2693.27525411
6053,4352.65024421
6057,2278.9614369
6059,2034.49316561
6067,3182.84062296
6068,2059.42800757
6075,1871.0887924
6078,1910.9587885
6079,3868.0665194
6080,3864.0302426
6082,4141.18984187
6084,1938.65653375
6091,5176.89968264
6092,1948.89241336
6093,5630.54135116
6096,1950.17236623
6102,1916.86981207
6105,2082.07010491
6116,2647.86017859
6122,1818.94384328
6126,1821.54897991
6131,3271.1345427
6140,3831.40333965
6141,1716.13917359
6146,2029.0597834
6147,2243.8706126
6157,3717.86179578
6162,3024.20167214
6163,2627.54573368
6165,3468.74660802
6170,4531.86263587
6208,2214.87825083
6216,4162.85528875
6218,1948.5127091
6223,2139.68681931
6224,2211.59875603
6227,3424.0554115
6240,6775.90952994
6241,2093.51329925
6246,2088.00427901
6248,4437.53535901
6249,1859.42843376
6255,1869.98017482
6261,2557.18138173
6262,7884.90461145
6269,1986.81169958
6271,2639.944246
6278,3346.31943248
6284,2218.14053613
6285,1880.00882783
6287,2137.84923065
6288,2196.90457922
6291,2409.7533121
6296,1805.16890781
6297,2791.4634635
6304,2614.97285009
6309,2287.89284376
6310,1881.03004722
6311,3554.39689982
6316,1925.71782049
6319,1872.20629475
6332,7120.17409471
6335,4167.70241639
6336,2013.09578965
6341,2044.74325058
6359,1961.86075471
6369,2257.83893092
6375,1961.19424231
6378,5577.01758698
6380,2103.37792089
6385,7864.46544296
6387,6484.40981773
6391,2808.75700812
6392,1957.12475171
6393,2009.28153174
6400,1794.82789817
6411,3647.886069
6415,2869.54274578
6416,3025.5868949
6419,4995.73563136
6421,2360.14257057
6432,2302.95269068
6438,1992.45627343
6444,2011.54244294
6445,1991.61170827
6446,2029.0597834
6448,5516.72092589
6452,1912.52733629
6459,3012.35572336
6470,4073.6206414
6475,1738.23087239
6484,2999.49824819
6492,2183.76543282
6502,2232.73450803
6505,1819.16630961
6506,2432.14653993
6513,1959.83829131
6514,3847.055922
6524,4540.61667628
6525,1803.70844403
6528,2219.4651703
6529,6207.51447796
6531,2567.91733086
6538,1989.70311944
6541,4361.22983397
6546,2512.32400745
6553,1958.64840779
6563,1810.40700509
6567,2205.66462909
6586,5559.87508373
6588,3140.90174356
6589,6020.34610258
6591,2667.21104783
6596,2015.1058568
6607,2115.09031399
6613,8599.87644945
6615,2970.75760407
6625,1938.65653375
6629,4068.53385387
6630,2537.84892772
6632,2072.50933332
6640,1825.23741607
6645,2574.70296845
6648,3335.23629914
6656,3125.15487201
6658,2526.54750978
6661,1993.05869646
6663,1952.78961657
6665,3688.05322804
6673,2068.2888373
6676,2152.1177543
6681,1612.02837336
6683,2640.49734535
6684,1652.06444933
6695,1783.61765967
6697,2377.22919135
6700,3027.87477403
6702,2061.76733999
6703,2113.20570252
6704,2920.05128397
6712,5909.89636194
6716,3225.12461519
